,date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
16,2024-06-10,125.73,126.95,124.05,124.5,124.5,10190447,10190447,-1.23,-0.97829,125.3075,"June 10, 24",-0.0097829
17,2024-06-07,124.21,126.22,123.27,125.92,125.92,11544957,11544957,1.71,1.38,124.905,"June 07, 24",0.0138
18,2024-06-06,122.88,124.27,122.25,123.5,123.5,7347249,7347249,0.62,0.50456,123.225,"June 06, 24",0.0050456
19,2024-06-05,121.65,122.79,120.51,122.63,122.63,5973706,5973706,0.98,0.80559,121.895,"June 05, 24",0.0080559
20,2024-06-04,119.02,120.37,118.72,120.07,120.07,7367975,7367975,1.05,0.8822,119.545,"June 04, 24",0.008822
21,2024-06-03,117.53,119.33,117.34,119.28,119.28,7256308,7256308,1.75,1.49,118.37,"June 03, 24",0.0149
22,2024-05-31,116.59,117.42,114.55,117.19,117.19,12755639,12755639,0.6,0.51462,116.4375,"May 31, 24",0.0051462
23,2024-05-30,120.17,121.44,117.03,117.09,117.09,10851552,10851552,-3.08,-2.56,118.9325,"May 30, 24",-0.0256
24,2024-05-29,122.99,123.92,122.77,123.74,123.74,4735091,4735091,0.75,0.60981,123.355,"May 29, 24",0.0060981
25,2024-05-28,123.24,124.82,123.01,124.49,124.49,6911394,6911394,1.25,1.01,123.89,"May 28, 24",0.0101
26,2024-05-24,123.42,123.51,121.42,122.91,122.91,7173435,7173435,-0.51,-0.41322,122.815,"May 24, 24",-0.0041322
27,2024-05-23,126.55,126.7,123.16,124.09,124.09,6108584,6108584,-2.46,-1.94,125.125,"May 23, 24",-0.0194
28,2024-05-22,124.63,125.16,123.3,124.6,124.6,5705042,5705042,-0.03,-0.02407125,124.4225,"May 22, 24",-0.0002407125
29,2024-05-21,124.46,125.36,123.92,124.63,124.63,5549456,5549456,0.17,0.13659,124.5925,"May 21, 24",0.0013659
30,2024-05-20,123.8,124.68,123.24,124.52,124.52,5989022,5989022,0.72,0.58158,124.06,"May 20, 24",0.0058158
31,2024-05-17,123.18,123.58,122.08,123.5,123.5,6179367,6179367,0.32,0.25978,123.085,"May 17, 24",0.0025978
32,2024-05-16,121.94,122.45,121.21,122.16,122.16,5159256,5159256,0.22,0.18042,121.94,"May 16, 24",0.0018042
33,2024-05-15,120.17,122.09,119.67,121.63,121.63,6604632,6604632,1.46,1.21,120.89,"May 15, 24",0.0121
34,2024-05-14,116.5,122.55,116.13,120.87,120.87,17811221,17811221,4.37,3.75,119.0125,"May 14, 24",0.0375
35,2024-05-13,117.13,117.19,116.2,116.37,116.37,4139953,4139953,-0.76,-0.64885,116.7225,"May 13, 24",-0.0064885
36,2024-05-10,117.15,117.63,115.91,116.67,116.67,4122531,4122531,-0.48,-0.40973,116.84,"May 10, 24",-0.0040973
37,2024-05-09,117.39,117.73,116.5,116.64,116.64,3236316,3236316,-0.75,-0.6389,117.065,"May 09, 24",-0.006389
38,2024-05-08,117.71,117.98,117.11,117.39,117.39,4635960,4635960,-0.32,-0.27185,117.5475,"May 08, 24",-0.0027185
39,2024-05-07,118.0,119.13,117.29,117.93,117.93,6437743,6437743,-0.07,-0.05932203,118.0875,"May 07, 24",-0.0005932203
40,2024-05-06,116.33,118.36,116.18,118.34,118.34,6052397,6052397,2.01,1.73,117.3025,"May 06, 24",0.0173
41,2024-05-03,115.98,116.21,115.07,115.8,115.8,4484976,4484976,-0.18,-0.1552,115.765,"May 03, 24",-0.001552
42,2024-05-02,115.23,115.81,114.26,114.96,114.96,5001045,5001045,-0.27,-0.23431,115.065,"May 02, 24",-0.0023431
43,2024-05-01,113.91,116.76,113.65,114.63,114.63,5583638,5583638,0.72,0.63208,114.7375,"May 01, 24",0.0063208
44,2024-04-30,115.09,115.52,113.69,113.75,113.75,6234710,6234710,-1.34,-1.16,114.5125,"April 30, 24",-0.0116
45,2024-04-29,116.99,117.31,115.29,116.49,116.49,5190565,5190565,-0.5,-0.42739,116.52,"April 29, 24",-0.0042739
46,2024-04-26,117.04,119.21,116.15,117.21,117.21,8355111,8355111,0.17,0.14525,117.4025,"April 26, 24",0.0014525
47,2024-04-25,113.63,114.99,112.78,114.89,114.89,6796627,6796627,1.26,1.11,114.0725,"April 25, 24",0.0111
48,2024-04-24,115.38,115.73,113.88,115.34,115.34,5791761,5791761,-0.04,-0.03466805,115.0825,"April 24, 24",-0.0003466805
49,2024-04-23,115.17,115.86,114.75,115.09,115.09,5494823,5494823,-0.08,-0.06946253,115.2175,"April 23, 24",-0.0006946253
50,2024-04-22,116.03,116.34,114.34,114.53,114.53,7125490,7125490,-1.5,-1.29,115.31,"April 22, 24",-0.0129
51,2024-04-19,116.12,116.77,114.46,114.88,114.88,8251495,8251495,-1.24,-1.07,115.5575,"April 19, 24",-0.0107
52,2024-04-18,118.76,118.76,115.7,116.0,116.0,6662406,6662406,-2.76,-2.32,117.305,"April 18, 24",-0.0232
53,2024-04-17,120.98,121.04,118.61,118.67,118.67,5366587,5366587,-2.31,-1.91,119.825,"April 17, 24",-0.0191
54,2024-04-16,120.09,121.44,119.75,120.62,120.62,6999959,6999959,0.53,0.44134,120.475,"April 16, 24",0.0044134
55,2024-04-15,122.18,122.47,119.44,119.88,119.88,5101455,5101455,-2.3,-1.88,120.9925,"April 15, 24",-0.0188
